HomeTeam,AwayTeam,B365H,B365D,B365A,form_dif,st_dif,FTH,poisson_df,ht_poisson_df,FTRT,y_pred,Profit,Bankroll,Proba
Arsenal,Newcastle,1.25,5.0,13.0,0.7333333333333334,0.641304347826087,0.7428571428571429,0.4117647058823529,0.5,0,1,-1.0,42.47410972973714,0.8085588334483105
Portsmouth,Liverpool,3.2,3.25,2.2,0.5666666666666667,0.4673913043478261,0.29076860512403413,0.35294117647058826,0.5,1,0,-1.0,41.47410972973714,0.31877318900324714
West Ham,Chelsea,5.5,4.33,1.57,0.4666666666666666,0.4021739130434783,0.17320838460970087,0.29411764705882354,0.5,1,0,-1.0,40.47410972973714,0.21217224293596318
Aston Villa,Blackburn,2.1,3.25,3.4,0.5333333333333333,0.44565217391304346,0.44173495902458526,0.35294117647058826,0.5,1,0,-1.0,39.47410972973714,0.49295629517124157
Crystal Palace,Swansea,3.5,3.4,2.25,0.4666666666666666,0.4673913043478261,0.2789425706472197,0.35294117647058826,0.5,0,0,0.2862831858407078,39.760392915577846,0.31416909098497486
Man City,Newcastle,1.3,6.0,11.0,0.6333333333333333,0.5,0.7491486946651532,0.47058823529411764,0.5,1,1,0.30000000000000004,40.06039291557784,0.806051899825146
Tottenham,Birmingham,2.2,3.25,3.2,0.4666666666666666,0.6304347826086957,0.422936152907686,0.35294117647058826,0.5,1,0,-1.0,39.06039291557784,0.49909980268537624
Birmingham,Man City,2.1,3.25,3.0,0.7166666666666667,0.44836956521739135,0.4262295081967213,0.4117647058823529,0.5833333333333334,0,0,0.482,39.54239291557784,0.45510311171230866
Bournemouth,Man United,2.4,3.9,2.6,0.6,0.5,0.393939393939394,0.35294117647058826,0.3333333333333333,0,0,0.482,40.02439291557784,0.43626949068684423
Fulham,Stoke,2.1,3.3,3.6,0.5666666666666667,0.4021739130434783,0.4505119453924914,0.4117647058823529,0.5,0,0,0.6356521739130432,40.660045089490886,0.492080958561148
Newcastle,Norwich,1.95,3.5,3.9,0.4666666666666666,0.5108695652173912,0.48611111111111116,0.47058823529411764,0.5,0,1,-1.0,39.660045089490886,0.554233018774902
Aston Villa,Middlesbrough,2.0,3.25,3.4,0.6333333333333333,0.4239130434782609,0.45379876796714574,0.35294117647058826,0.5,0,0,0.5785714285714283,40.238616518062315,0.4958718959835942
Bolton,Portsmouth,1.53,4.0,6.5,0.6,0.6847826086956522,0.6180910495661476,0.4117647058823529,0.5833333333333334,0,1,-1.0,39.238616518062315,0.7123332229806848
Blackburn,Aston Villa,1.83,3.25,4.5,0.6333333333333333,0.3586956521739131,0.5076802915907315,0.29411764705882354,0.5,1,1,0.8300000000000001,40.06861651806231,0.5558098219734762
West Ham,Reading,1.9,3.3,4.33,0.6333333333333333,0.391304347826087,0.4963871326339192,0.35294117647058826,0.5833333333333334,0,1,-1.0,39.06861651806231,0.5432119547862599
Man City,Crystal Palace,1.13,9.5,29.0,0.7999999999999999,0.5760869565217391,0.8636228272284134,0.47058823529411764,0.6666666666666666,1,1,0.1299999999999999,39.198616518062316,0.8760978902638469
Wolves,Arsenal,3.6,3.3,2.1,0.3333333333333333,0.4021739130434783,0.26279863481228666,0.23529411764705882,0.5833333333333334,1,0,-1.0,38.198616518062316,0.30611772234921125
Everton,Tottenham,2.4,3.6,3.0,0.7333333333333334,0.5217391304347826,0.4054054054054055,0.4117647058823529,0.5833333333333334,0,0,0.5545454545454545,38.75316197260777,0.4377230972888877
Stoke,Sunderland,2.75,3.3,2.8,0.5333333333333333,0.358695652173913,0.3551797040169133,0.23529411764705882,0.5,0,0,0.439016393442623,39.19217836605039,0.38581323018464914
Stoke,Wigan,2.1,3.3,3.6,0.6333333333333333,0.2608695652173913,0.4505119453924914,0.4117647058823529,0.5833333333333334,0,0,0.6356521739130432,39.827830539963436,0.46863592206280014
Hull,Wolves,2.25,3.25,3.25,0.6333333333333333,0.5978260869565218,0.4193548387096774,0.4117647058823529,0.6666666666666666,0,0,0.54375,40.37158053996344,0.47268927201681377
West Ham,Man City,5.0,4.0,1.73,0.6333333333333333,0.5108695652173914,0.1945459657014338,0.35294117647058826,0.5,0,0,0.14729493891797563,40.51887547888141,0.22668535516079066
Bolton,Fulham,1.9,3.4,4.2,0.8666666666666666,0.4565217391304348,0.4972144846796657,0.5294117647058824,0.5,0,1,-1.0,39.51887547888141,0.5221115601987567
Tottenham,Brighton,2.55,3.5,2.7,0.6,0.3695652173913044,0.37410926365795727,0.35294117647058826,0.5,1,0,-1.0,38.51887547888141,0.3972751103511961
Man United,Bolton,1.36,4.75,9.0,0.9666666666666667,0.5760869565217391,0.6956875508543532,0.47058823529411764,0.5833333333333334,1,1,0.3600000000000001,38.87887547888141,0.7472590910227794
Nott'm Forest,Man United,5.5,4.0,1.62,0.5666666666666667,0.3695652173913044,0.17330837122225196,0.47058823529411764,0.5,0,0,0.09537366548042714,38.97424914436184,0.19769414309348937
Arsenal,Tottenham,2.5,3.6,2.89,0.6,0.532608695652174,0.39070186638627064,0.35294117647058826,0.4166666666666667,1,0,-1.0,37.97424914436184,0.4363923059254722
Newcastle,Man United,7.5,4.0,1.5,0.26666666666666666,0.18478260869565222,0.126984126984127,0.17647058823529413,0.4166666666666667,0,0,0.036363636363636376,38.01061278072548,0.17560225166193333
Southampton,Charlton,2.25,3.25,2.87,0.3666666666666667,0.5108695652173912,0.40383158350470827,0.29411764705882354,0.5,1,0,-1.0,37.01061278072548,0.47330503820369146
Arsenal,Portsmouth,1.4,4.33,7.5,0.8333333333333334,0.6630434782608696,0.6622550319146767,0.47058823529411764,0.5833333333333334,0,1,-1.0,36.01061278072548,0.7336708073917386
Fulham,Southampton,2.2,3.25,2.8,0.7333333333333334,0.4239130434782609,0.40606871932173133,0.4117647058823529,0.5,0,0,0.42892561983471045,36.43953840056019,0.4266172247852454
Blackburn,Bolton,1.8,3.4,3.6,0.7999999999999999,0.5652173913043478,0.4927536231884058,0.35294117647058826,0.5,0,1,-1.0,35.439538400560195,0.5453825774918054
Man City,Fulham,1.17,9.0,17.0,0.8333333333333334,0.5,0.8341511285574091,0.47058823529411764,0.5,1,1,0.16999999999999993,35.6095384005602,0.8536853691684853
Burnley,Birmingham,2.3,3.25,3.2,0.9,0.27173913043478265,0.41212601545472566,0.4117647058823529,0.5,1,0,-1.0,34.6095384005602,0.4009265491325684
Tottenham,Man City,3.75,3.75,2.05,0.7333333333333334,0.47826086956521746,0.2611464968152866,0.4117647058823529,0.4166666666666667,0,0,0.25915948275862055,34.868697883318816,0.2749694737577735
Leeds,Chelsea,6.5,3.6,1.5,0.26666666666666666,0.3804347826086957,0.14007782101167315,0.29411764705882354,0.5,0,0,0.00588235294117645,34.87458023625999,0.19606756986998738
Southampton,Everton,2.75,3.4,2.7,0.5333333333333333,0.48913043478260876,0.35368907724908505,0.35294117647058826,0.4166666666666667,1,0,-1.0,33.87458023625999,0.39355163696344125
Wolves,Everton,2.6,3.1,2.88,0.4333333333333333,0.48913043478260876,0.3647654845563001,0.35294117647058826,0.5,0,0,0.41832775919732423,34.29290799545731,0.4150954246963804
Crystal Palace,Burnley,1.75,3.5,4.75,0.7666666666666666,0.358695652173913,0.5352112676056339,0.4117647058823529,0.5,0,1,-1.0,33.29290799545731,0.570664007926361
West Brom,Crystal Palace,2.5,3.2,3.2,0.5666666666666667,0.4565217391304348,0.39024390243902446,0.4117647058823529,0.5,0,0,0.52,33.81290799545731,0.4264875135563105
Fulham,Stoke,2.2,3.2,3.5,0.43333333333333335,0.47826086956521746,0.4317656129529684,0.23529411764705882,0.5,1,1,1.2000000000000002,35.01290799545731,0.5001368976845473
Chelsea,Newcastle,1.25,6.0,11.0,0.8666666666666667,0.6304347826086958,0.7564469914040115,0.47058823529411764,0.5,0,1,-1.0,34.01290799545731,0.808562442187249
Leeds,Charlton,2.6,3.25,2.6,0.7333333333333334,0.5869565217391305,0.35714285714285715,0.47058823529411764,0.6666666666666666,0,0,0.37222222222222223,34.38513021767953,0.38605584382920016
Fulham,Sunderland,2.3,3.3,3.2,0.5666666666666667,0.48913043478260876,0.41395531164249316,0.35294117647058826,0.5,0,0,0.5433846153846156,34.92851483306414,0.4618392005538032
Crystal Palace,Burnley,1.9,3.6,4.0,0.5,0.5108695652173912,0.49930651872399445,0.35294117647058826,0.5,0,1,-1.0,33.92851483306414,0.5730988546617587
Newcastle,Arsenal,6.0,3.8,1.57,0.3666666666666667,0.29347826086956524,0.15623526947048655,0.23529411764705882,0.5,0,0,0.05543761638733691,33.98395244945148,0.19790032573850894
Southampton,Burnley,1.85,3.5,5.0,0.3,0.4347826086956522,0.526711813393529,0.23529411764705882,0.5,0,1,-1.0,32.98395244945148,0.6191680487036926
Arsenal,Brighton,1.57,4.33,5.25,0.6,0.4021739130434783,0.6018171661844011,0.4117647058823529,0.5,1,1,0.5700000000000001,33.55395244945147,0.6655292076779694
Cardiff,Tottenham,4.5,3.6,1.91,0.5666666666666667,0.20108695652173916,0.21710713270815574,0.35294117647058826,0.5,0,0,0.18551724137931025,33.73946969083079,0.22312245811822867
Aston Villa,Birmingham,1.8,3.6,4.5,0.7000000000000001,0.5543478260869565,0.5263157894736842,0.4117647058823529,0.5,0,1,-1.0,32.73946969083079,0.5896242303017091
Man United,Liverpool,2.0,3.2,3.75,0.5,0.3369565217391305,0.46332046332046334,0.35294117647058826,0.5,1,1,1.0,33.73946969083079,0.508579907539014
Newcastle,Watford,2.5,3.25,2.87,0.6,0.4565217391304348,0.37874327479443715,0.47058823529411764,0.5,0,0,0.44789624183006516,34.18736593266085,0.4070397555664693
Leicester,Crystal Palace,1.4,4.33,8.5,0.5666666666666668,0.5217391304347826,0.6720287764529735,0.5294117647058824,0.5,1,1,0.3999999999999999,34.58736593266086,0.7453361513145236
Everton,Arsenal,3.1,3.3,2.2,0.43333333333333335,0.44565217391304346,0.2986425339366516,0.35294117647058826,0.5,1,0,-1.0,33.58736593266086,0.33531625622158157
Man City,Chelsea,2.15,3.6,3.6,0.4666666666666666,0.4565217391304348,0.4556962025316455,0.4117647058823529,0.5,0,1,-1.0,32.58736593266086,0.5140514510874995
Stoke,Portsmouth,2.1,3.4,3.5,0.6,0.27173913043478265,0.4509283819628648,0.4117647058823529,0.5,1,0,-1.0,31.58736593266086,0.4734613696828871
West Ham,Fulham,1.95,3.8,4.0,0.7333333333333334,0.48913043478260876,0.4998355804011838,0.4117647058823529,0.5,1,1,0.95,32.53736593266086,0.5473776586775682
Newcastle,Swansea,1.95,3.39,4.5,0.43333333333333335,0.3804347826086957,0.4978704655602878,0.35294117647058826,0.5,0,1,-1.0,31.53736593266086,0.5614073846749633
Watford,Crystal Palace,2.5,3.3,3.1,0.4333333333333333,0.27173913043478265,0.39001143728555093,0.35294117647058826,0.5,0,0,0.5185156249999998,32.05588155766087,0.4185913844679461
Wigan,Charlton,1.9,3.25,4.0,0.7000000000000001,0.47826086956521746,0.4855275443510737,0.47058823529411764,0.5,1,1,0.8999999999999999,32.955881557660874,0.5287272740691963
Charlton,Blackburn,2.2,3.25,3.2,0.4666666666666666,0.6521739130434783,0.422936152907686,0.29411764705882354,0.5,1,1,1.2000000000000002,34.15588155766088,0.5049015373124159
Arsenal,Fulham,1.22,7.0,15.0,0.7666666666666666,0.5,0.7964199029126214,0.5294117647058824,0.5,1,1,0.21999999999999997,34.375881557660875,0.8310155528024191
Bolton,Liverpool,3.75,3.2,2.0,0.6333333333333334,0.3478260869565218,0.2471042471042471,0.4117647058823529,0.5,1,0,-1.0,33.375881557660875,0.25613088509231
Middlesbrough,West Brom,1.8,3.4,5.0,0.8333333333333334,0.7717391304347827,0.5292652552926526,0.5294117647058824,0.5833333333333334,0,1,-1.0,32.375881557660875,0.6014788957312786
Portsmouth,Tottenham,2.4,3.2,2.87,0.7333333333333334,0.5760869565217391,0.3866621758167733,0.47058823529411764,0.5833333333333334,0,0,0.43736408566721563,32.81324564332809,0.419078365399395
Burnley,Bournemouth,3.75,3.6,1.95,0.39999999999999997,0.23913043478260873,0.2522231204527081,0.23529411764705882,0.5,0,0,0.20162162162162156,33.014867264949714,0.27404689562817464
Norwich,Swansea,2.45,3.4,3.1,0.4666666666666666,0.29347826086956524,0.3982618552805592,0.35294117647058826,0.5,1,0,-1.0,32.014867264949714,0.42803837553149904
Arsenal,Everton,1.53,4.0,6.5,0.7333333333333334,0.532608695652174,0.6180910495661476,0.47058823529411764,0.5,1,1,0.53,32.544867264949715,0.6837463030145833
Man City,West Ham,2.3,3.25,3.2,0.7000000000000001,0.5,0.41212601545472566,0.4117647058823529,0.5833333333333334,1,0,-1.0,31.544867264949715,0.44603334933426414
Everton,Arsenal,6.0,4.5,1.5,0.3666666666666667,0.5,0.15789473684210528,0.29411764705882354,0.5,0,0,0.06874999999999987,31.61361726494971,0.213901802645673
Newcastle,Everton,2.0,3.75,3.5,0.7000000000000001,0.5434782608695653,0.4751131221719458,0.47058823529411764,0.5833333333333334,0,1,-1.0,30.61361726494971,0.5242271540753285
Tottenham,West Ham,1.75,4.2,4.2,0.6,0.5978260869565218,0.5454545454545454,0.35294117647058826,0.5,0,1,-1.0,29.61361726494971,0.6282799440739181
Birmingham,Chelsea,9.0,5.0,1.3,0.5,0.22826086956521738,0.10284810126582279,0.4117647058823529,0.5,0,0,-0.01984126984126977,29.593775995108444,0.1449051658918741
Arsenal,Bournemouth,1.44,5.0,7.5,1.0,0.48913043478260876,0.6756756756756758,0.5882352941176471,0.75,1,1,0.43999999999999995,30.033775995108442,0.7124576576799906
Chelsea,Liverpool,2.15,3.7,3.1,0.6666666666666666,0.5,0.43963204292832503,0.4117647058823529,0.5833333333333334,1,0,-1.0,29.033775995108442,0.48207530257322273
Hull,West Ham,2.15,3.4,3.75,0.5333333333333333,0.36956521739130443,0.4533736332118411,0.29411764705882354,0.5,0,1,-1.0,28.033775995108442,0.50071174460378
Man City,Liverpool,2.04,3.8,3.6,0.4666666666666666,0.3369565217391305,0.475396163469558,0.23529411764705882,0.5,1,1,1.04,29.07377599510845,0.5323450522535704
Aston Villa,Fulham,2.2,3.25,3.2,0.5333333333333333,0.532608695652174,0.422936152907686,0.29411764705882354,0.5,1,0,-1.0,28.07377599510845,0.4841139923547594
Southampton,Crystal Palace,1.95,3.6,3.8,0.5333333333333333,0.4673913043478261,0.4866595517609392,0.29411764705882354,0.5,0,1,-1.0,27.07377599510845,0.5528707695271111
Portsmouth,Blackburn,2.3,3.1,3.1,0.5333333333333333,0.6521739130434783,0.4025974025974026,0.29411764705882354,0.5,1,0,-1.0,26.07377599510845,0.4743517829350842
Man United,Arsenal,2.0,3.4,3.8,0.5333333333333333,0.5217391304347827,0.47291361639824303,0.35294117647058826,0.5,1,1,1.0,27.07377599510845,0.5399875335575651
Man United,Tottenham,2.62,3.3,2.9,0.5666666666666667,0.2934782608695652,0.37072906174943826,0.35294117647058826,0.5,0,0,0.46637096774193565,27.540146962850386,0.3872454698579311
Man United,Watford,1.39,5.25,8.5,0.9,0.41304347826086957,0.7001372818199648,0.47058823529411764,0.5833333333333334,1,1,0.3899999999999999,27.930146962850387,0.7405298345724084
Chelsea,Wolves,1.62,4.0,5.5,0.7999999999999999,0.4565217391304348,0.5883926183471516,0.4117647058823529,0.5833333333333334,0,1,-1.0,26.930146962850387,0.6406606138218514
West Brom,Man City,5.0,3.75,1.7,0.5333333333333333,0.26086956521739124,0.1895910780669145,0.35294117647058826,0.5,0,0,0.11123853211009171,27.04138549496048,0.20766836324466975
Fulham,Newcastle,2.5,3.6,2.9,0.5333333333333333,0.391304347826087,0.3911577369801424,0.35294117647058826,0.4166666666666667,0,0,0.5258461538461536,27.56723164880664,0.4256349994871119
Everton,Portsmouth,1.72,3.3,5.0,0.6666666666666666,0.4673913043478262,0.5361320509487912,0.4117647058823529,0.5,0,1,-1.0,26.56723164880664,0.5935760591916887
Blackburn,Bolton,2.1,3.25,3.4,0.4333333333333333,0.5543478260869565,0.44173495902458526,0.29411764705882354,0.5,0,1,-1.0,25.56723164880664,0.5184954819124966
Bolton,Portsmouth,1.72,3.4,5.0,0.6333333333333333,0.641304347826087,0.5405749173238362,0.4117647058823529,0.5,1,1,0.72,26.28723164880664,0.6220792867724623
Bolton,Birmingham,2.4,3.2,2.7,0.5666666666666668,0.7282608695652175,0.3789473684210526,0.35294117647058826,0.5,0,0,0.39118644067796615,26.67841808948461,0.4492357654329623
Chelsea,Wigan,1.36,5.5,9.5,0.6,0.7065217391304348,0.7192016517549897,0.4117647058823529,0.5833333333333334,1,1,0.3600000000000001,27.03841808948461,0.8032073940642735
Brighton,Man United,4.75,3.6,1.85,0.4666666666666666,0.358695652173913,0.20462401106075737,0.35294117647058826,0.5833333333333334,1,0,-1.0,26.03841808948461,0.2325550794608904
Arsenal,Blackburn,1.33,4.75,11.0,0.6666666666666666,0.3586956521739131,0.7138221933809216,0.47058823529411764,0.6666666666666666,1,1,0.33000000000000007,26.368418089484607,0.7634614869663252
Arsenal,West Ham,1.5,4.2,7.0,0.5333333333333333,0.391304347826087,0.6363636363636365,0.35294117647058826,0.5,0,1,-1.0,25.368418089484607,0.7080806553332274
Tottenham,Chelsea,4.0,3.6,1.91,0.6,0.5760869565217392,0.23779222575736617,0.35294117647058826,0.5,1,0,-1.0,24.368418089484607,0.27414070026379783
Fulham,Portsmouth,1.83,3.25,4.0,0.6,0.5434782608695653,0.4949081564671171,0.4117647058823529,0.5833333333333334,1,1,0.8300000000000001,25.198418089484605,0.559972472736485
West Ham,Wigan,2.3,3.5,3.3,0.6,0.3804347826086957,0.42478852519308574,0.4117647058823529,0.5,1,0,-1.0,24.198418089484605,0.45541623267186426
Middlesbrough,Chelsea,6.0,3.75,1.61,0.5333333333333333,0.47826086956521746,0.15806008246612996,0.35294117647058826,0.5833333333333334,0,0,0.07007929104477606,24.268497380529382,0.20039739884724145
Norwich,Liverpool,3.8,3.4,2.0,0.5666666666666667,0.41304347826086957,0.24890190336749632,0.29411764705882354,0.5,0,0,0.19629629629629597,24.46479367682568,0.2736142107705115
Stoke,West Brom,2.29,3.25,3.5,0.5666666666666667,0.4239130434782609,0.4239262088884748,0.35294117647058826,0.5,1,0,-1.0,23.46479367682568,0.46579496213053384
Man United,Liverpool,2.5,3.6,2.9,0.5,0.4347826086956522,0.3911577369801424,0.35294117647058826,0.4166666666666667,0,0,0.5258461538461536,23.99063983067184,0.43384649285232246
Tottenham,Hull,1.44,4.75,8.0,0.7000000000000001,0.6630434782608696,0.674237047551455,0.4117647058823529,0.5,1,1,0.43999999999999995,24.430639830671836,0.7561301749869144
Leicester,Man United,3.4,3.75,2.05,0.6333333333333333,0.4347826086956522,0.2804889172671714,0.47058823529411764,0.5,0,0,0.25915948275862055,24.689799313430456,0.2944036011853875
Norwich,Newcastle,2.2,3.4,3.6,0.5666666666666667,0.358695652173913,0.4428364688856729,0.47058823529411764,0.5,1,0,-1.0,23.689799313430456,0.4743291954553829
Norwich,West Ham,2.38,3.4,3.0,0.6666666666666666,0.41304347826086957,0.40106951871657753,0.35294117647058826,0.5,0,0,0.5140624999999999,24.20386181343045,0.4282846315943377
Liverpool,Man United,2.6,3.1,2.7,0.6,0.40217391304347827,0.3569296375266524,0.4117647058823529,0.5,0,0,0.3709482758620688,24.574810089292512,0.37843625372692835
Fulham,Liverpool,3.4,3.25,2.2,0.5333333333333333,0.48913043478260876,0.27842679127725856,0.29411764705882354,0.5,0,0,0.2463302752293577,24.821140364521867,0.3134751548949927
Blackburn,Newcastle,2.3,3.2,2.7,0.5,0.4510869565217392,0.38901395767672226,0.35294117647058826,0.5833333333333334,1,0,-1.0,23.821140364521867,0.43328430037012133
Southampton,Newcastle,6.5,5.25,1.42,0.16666666666666666,0.3804347826086957,0.1467230860066916,0.058823529411764705,0.0,0,0,0.06180659670164901,23.88294696122351,0.21530025430047484
Swansea,Man United,6.5,4.2,1.5,0.5,0.40217391304347827,0.1453287197231834,0.35294117647058826,0.5,0,0,0.050000000000000044,23.932946961223507,0.18677449341845387
Birmingham,Newcastle,2.625,3.2,2.375,0.7777777777777778,0.5253623188405798,0.3418130709768096,0.47058823529411764,0.5833333333333334,0,0,0.2950672645739909,24.228014225797494,0.357891722992829
Arsenal,Liverpool,2.5,3.25,2.9,0.4666666666666666,0.4673913043478261,0.3800403225806452,0.35294117647058826,0.5,0,0,0.45589430894308935,24.68390853474058,0.4275601657836123
Liverpool,Portsmouth,1.25,5.5,13.0,0.9,0.4021739130434783,0.7556142668428005,0.47058823529411764,0.5833333333333334,1,1,0.25,24.93390853474058,0.7877831000522202
West Ham,Aston Villa,3.2,3.5,2.2,0.5666666666666667,0.4347826086956522,0.2968388589051658,0.29411764705882354,0.3333333333333333,0,0,0.28333333333333344,25.217241868073913,0.3243659949274439
Watford,Brighton,3.5,3.3,2.05,0.26666666666666666,0.3804347826086957,0.2653981953707336,0.23529411764705882,0.5,0,0,0.20126168224299046,25.4185035503169,0.31161153624558563
Everton,Middlesbrough,2.5,3.2,2.75,0.5,0.47826086956521746,0.3717001055966209,0.35294117647058826,0.5,1,0,-1.0,24.4185035503169,0.41611874410069183
Tottenham,Middlesbrough,1.29,6.0,13.0,0.9333333333333332,0.782608695652174,0.7609013754755634,0.47058823529411764,0.5,1,1,0.29000000000000004,24.708503550316905,0.819607773749443
Leicester,Brentford,2.15,3.4,3.4,0.6666666666666666,0.391304347826087,0.44155844155844154,0.47058823529411764,0.5,1,0,-1.0,23.708503550316905,0.4678687453813906
Man City,Leicester,1.62,4.2,6.0,0.6,0.5108695652173914,0.6039689387402933,0.4117647058823529,0.5,0,1,-1.0,22.708503550316905,0.6796773968222795
Everton,Brentford,2.05,3.6,3.5,0.5333333333333333,0.25,0.46400294605045106,0.35294117647058826,0.5,0,0,0.6859154929577465,23.394419043274652,0.4956437220031945
Wigan,Man United,5.0,3.6,1.66,0.4666666666666666,0.41304347826086957,0.1851530549014748,0.23529411764705882,0.5,0,0,0.07931558935361194,23.473734632628265,0.22508124892963238
Hull,West Brom,2.25,3.3,3.6,0.39999999999999997,0.32608695652173914,0.43349753694581283,0.23529411764705882,0.4166666666666667,1,0,-1.0,22.473734632628265,0.4863781545049046
Chelsea,Bournemouth,1.45,5.0,6.0,0.7333333333333334,0.7500000000000001,0.6528835690968444,0.5294117647058824,0.5833333333333334,1,1,0.44999999999999996,22.923734632628268,0.7377982966401939
Man United,Brighton,1.19,7.0,19.0,0.7666666666666666,0.5869565217391305,0.8112724167378309,0.4117647058823529,0.5,1,1,0.18999999999999995,23.113734632628265,0.8497473706765978
Arsenal,Sunderland,1.3,6.0,11.0,0.6666666666666666,0.5543478260869565,0.7491486946651532,0.4117647058823529,0.5,0,1,-1.0,22.113734632628265,0.8102987429675635
Newcastle,West Ham,1.6,3.8,6.0,0.9,0.44565217391304346,0.5925155925155925,0.4117647058823529,0.5,0,1,-1.0,21.113734632628265,0.635730643575712
Blackburn,Liverpool,2.8,3.25,2.3,0.43333333333333335,0.40217391304347827,0.3247881816206822,0.29411764705882354,0.5,0,0,0.27950450450450415,21.393239137132767,0.36195115242970183
West Brom,Bournemouth,2.1,3.4,4.0,0.7999999999999999,0.2934782608695652,0.46671242278654773,0.47058823529411764,0.5833333333333334,1,0,-1.0,20.393239137132767,0.47417276091299665
Nott'm Forest,Aston Villa,2.63,3.3,2.7,0.6666666666666666,0.44565217391304346,0.3608748481166464,0.4117647058823529,0.5,1,0,-1.0,19.393239137132767,0.38236828933830047
Chelsea,Tottenham,1.66,3.4,4.5,0.7000000000000001,0.44565217391304346,0.5384669529105371,0.4117647058823529,0.5,0,1,-1.0,18.393239137132767,0.5908115880846062
Newcastle,Wolves,3.0,3.1,2.55,0.5,0.4347826086956522,0.3180446590223295,0.35294117647058826,0.5,0,0,0.32915929203539784,18.722398429168166,0.3498420148462913
Middlesbrough,Birmingham,1.667,3.4,4.5,0.7777777777777778,0.5072463768115941,0.537421011405268,0.47058823529411764,0.5833333333333334,1,1,0.667,19.389398429168168,0.5872034715851927
Burnley,Newcastle,2.89,3.2,2.7,0.5,0.2173913043478261,0.33630454244677127,0.35294117647058826,0.5,1,0,-1.0,18.389398429168168,0.34544206445990633
Norwich,Man United,7.0,4.5,1.45,0.43333333333333335,0.31521739130434784,0.13544369486248053,0.23529411764705882,0.5,0,0,0.04180672268907548,18.43120515185724,0.18046818989884195
Tottenham,Brighton,1.8,4.2,3.8,0.8333333333333334,0.48913043478260876,0.5256916996047432,0.47058823529411764,0.5833333333333334,1,1,0.8,19.23120515185724,0.5663008403623913
Everton,Man United,5.5,3.5,1.8,0.6,0.3695652173913044,0.1777150916784203,0.47058823529411764,0.5,0,0,0.12924528301886773,19.3604504348761,0.19918007424554632
Man City,QPR,1.13,9.0,19.0,0.9333333333333332,0.48913043478260876,0.8438610343466245,0.5882352941176471,0.5833333333333334,1,1,0.1299999999999999,19.490450434876095,0.8512697452638381
Wigan,Fulham,2.0,3.4,3.8,0.8333333333333334,0.3478260869565218,0.47291361639824303,0.4117647058823529,0.5,0,0,0.7047222222222222,20.19517265709831,0.4884974355762253
Bournemouth,Tottenham,3.4,3.5,2.25,0.44166666666666665,0.2798913043478261,0.2871467639015497,0.35294117647058826,0.5,0,0,0.3010869565217391,20.496259613620055,0.3047153372925501
Everton,Aston Villa,1.6,4.0,6.5,0.43333333333333335,0.5869565217391305,0.6074766355140188,0.47058823529411764,0.5833333333333334,1,1,0.6000000000000001,21.09625961362005,0.7014789403849929
Crystal Palace,Arsenal,4.1,3.9,1.8,0.5333333333333333,0.4239130434782609,0.23099703849950645,0.29411764705882354,0.5,0,0,0.16999999999999993,21.26625961362005,0.2600722312568757
Everton,Stoke,1.57,3.75,6.5,0.6666666666666666,0.641304347826087,0.6023352072650892,0.47058823529411764,0.5833333333333334,1,1,0.5700000000000001,21.836259613620044,0.6840911428960219
Bournemouth,West Ham,2.0,3.6,4.0,0.5666666666666667,0.5108695652173914,0.4864864864864865,0.4117647058823529,0.5,0,1,-1.0,20.836259613620044,0.5488777944333291
Fulham,Brentford,2.45,3.4,2.9,0.19999999999999998,0.27173913043478265,0.3898003558015417,0.23529411764705882,0.5,1,0,-1.0,19.836259613620044,0.44499133104120125
Everton,Man United,4.33,3.6,1.83,0.6,0.41304347826086957,0.2188711590403955,0.35294117647058826,0.5,1,0,-1.0,18.836259613620044,0.2412223421959984
Chelsea,Portsmouth,1.14,7.0,17.0,0.9333333333333332,0.6195652173913044,0.8130636786007106,0.5294117647058824,0.6666666666666666,1,1,0.1399999999999999,18.976259613620044,0.8419386711055357
Aston Villa,Wolves,2.1,3.25,3.75,0.6333333333333334,0.4673913043478261,0.4532775453277545,0.4117647058823529,0.6666666666666666,0,0,0.6540178571428572,19.630277470762906,0.49751747462726637
Crystal Palace,Newcastle,2.9,3.6,2.3,0.43333333333333335,0.40217391304347827,0.32611264277274515,0.29411764705882354,0.5,0,0,0.3332203389830506,19.96349780974596,0.3634315995877982
Crystal Palace,Man City,9.5,5.25,1.33,0.39999999999999997,0.13043478260869562,0.10047846889952154,0.29411764705882354,0.5833333333333334,0,0,0.008111702127659548,19.971609511873623,0.14501094901428563
Chelsea,Birmingham,1.25,5.5,11.0,0.9333333333333332,0.717391304347826,0.7457627118644068,0.5294117647058824,0.5833333333333334,0,1,-1.0,18.971609511873623,0.8015065439623974
West Ham,Birmingham,1.727,3.25,4.333,0.5,0.4755434782608696,0.5181471354996935,0.35294117647058826,0.5,0,1,-1.0,17.971609511873623,0.5910030107792759
Burnley,Cardiff,1.9,3.6,4.5,0.6333333333333333,0.44565217391304346,0.5128205128205129,0.4117647058823529,0.5,1,1,0.8999999999999999,18.87160951187363,0.5664143838525845
Stoke,Man United,4.2,3.5,2.0,0.4666666666666666,0.3695652173913044,0.23255813953488372,0.29411764705882354,0.5,0,0,0.209090909090909,19.080700420964533,0.2609505939889191
