HomeTeam,AwayTeam,HPPG,APPG,FTH,FTDA,home_poisson,away_poisson,poisson_df,FTRT
Newcastle,Tottenham,0.8,1.4,0.2960647296800294,0.7039352703199704,0,1,-1,0
Burnley,Leicester,1.0,0.8,0.3698407791003246,0.6301592208996754,0,1,-1,0
Crystal Palace,Hull,1.4,0.4,0.47408927655207805,0.525910723447922,1,0,1,0
Man City,Aston Villa,2.6,1.2,0.7561436672967865,0.24385633270321366,2,0,2,1
Newcastle,Swansea,0.8,1.2,0.39877300613496924,0.6012269938650306,0,0,0,0
QPR,West Ham,0.0,0.4,0.4111321948134093,0.5888678051865909,0,0,0,0
Southampton,Tottenham,2.0,1.4,0.4645476772616137,0.5354523227383863,1,0,1,0
Stoke,Sunderland,1.8,0.4,0.5133945804060835,0.48660541959391646,1,0,1,0
West Brom,Liverpool,1.8,2.0,0.24324324324324326,0.7567567567567568,0,1,-1,0
Arsenal,Chelsea,3.0,3.0,0.40740740740740744,0.5925925925925927,1,0,1,0
Everton,Man United,2.2,1.4,0.25993421637478886,0.7400657836252111,0,0,0,1
Hull,Liverpool,1.4,1.6,0.22529984759127952,0.7747001524087203,0,1,-1,1
Leicester,Chelsea,1.4,2.6,0.16962058553236184,0.8303794144676382,0,0,0,0
Aston Villa,Everton,0.8,0.8,0.3551797040169133,0.6448202959830867,1,0,1,1
Leicester,Newcastle,1.4,0.2,0.5109014200387137,0.48909857996128614,1,0,1,1
Liverpool,QPR,2.4,1.4,0.7168214090660842,0.2831785909339159,2,1,1,1
Man United,West Brom,3.0,1.0,0.7168214090660842,0.2831785909339159,2,0,2,0
Sunderland,Southampton,0.8,0.8,0.23342263898191556,0.7665773610180844,0,0,0,1
Swansea,Stoke,1.6,1.0,0.425,0.575,1,0,1,1
West Ham,Burnley,1.0,0.2,0.43391066545123064,0.5660893345487694,0,0,0,1
Chelsea,Crystal Palace,2.2,2.4,0.7168214090660842,0.2831785909339159,0,1,-1,1
Tottenham,Man City,2.0,0.6,0.2611464968152866,0.7388535031847134,3,2,1,0
Hull,Arsenal,2.0,2.4,0.1782437745740498,0.8217562254259503,1,1,0,0
Aston Villa,West Ham,1.4,0.4,0.5109014200387137,0.48909857996128614,2,0,2,1
Crystal Palace,Man United,1.2,1.2,0.21710713270815574,0.7828928672918444,1,1,0,0
Everton,Sunderland,2.6,0.6,0.5434782608695653,0.4565217391304348,1,0,1,0
Hull,Burnley,1.4,0.2,0.5023923444976077,0.4976076555023924,1,0,1,0
Leicester,Southampton,2.0,0.2,0.3757621951219512,0.6242378048780488,1,0,1,1
Newcastle,West Brom,0.6,1.4,0.3812824956672444,0.6187175043327556,0,1,-1,0
Stoke,Tottenham,2.0,1.6,0.33689024390243905,0.663109756097561,1,0,1,1
Chelsea,Liverpool,2.2,1.4,0.4645476772616137,0.5354523227383863,0,0,0,0
Man City,QPR,3.0,0.8,0.7958533997224717,0.2041466002775284,5,0,5,1
Arsenal,Swansea,2.6,1.8,0.7491486946651532,0.2508513053348468,2,0,2,0
Burnley,Stoke,0.8,0.8,0.36288659793814426,0.6371134020618556,0,0,0,0
Liverpool,Crystal Palace,2.4,1.8,0.6727152024784244,0.3272847975215756,1,1,0,0
QPR,Newcastle,0.2,0.0,0.31472461596103407,0.6852753840389658,1,0,1,1
Southampton,Aston Villa,2.0,1.2,0.5574572127139364,0.4425427872860636,1,1,0,1
Sunderland,Leicester,1.4,1.4,0.3488372093023256,0.6511627906976745,1,3,-2,0
Tottenham,Hull,1.4,0.8,0.5397727272727273,0.4602272727272727,1,1,0,1
West Ham,Everton,1.4,0.8,0.33689024390243905,0.663109756097561,0,1,-1,0
Man United,Arsenal,2.4,3.0,0.3973509933774835,0.6026490066225166,1,1,0,0
Swansea,Man City,2.0,0.6,0.20638820638820637,0.7936117936117936,2,0,2,0
West Brom,Chelsea,1.4,2.6,0.23688663282571912,0.7631133671742808,0,2,-2,1
Arsenal,Sunderland,2.0,1.0,0.7491486946651532,0.2508513053348468,1,0,1,0
Arsenal,West Brom,1.6,1.4,0.6986301369863014,0.30136986301369867,1,0,1,1
Aston Villa,Burnley,2.0,0.6,0.4665629860031104,0.5334370139968896,1,0,1,0
Chelsea,Sunderland,2.2,1.2,0.7131622220633446,0.28683777793665544,0,0,0,1
Crystal Palace,Swansea,1.2,1.8,0.4334975369458128,0.5665024630541872,1,2,-1,1
Everton,Tottenham,2.4,1.0,0.4054054054054055,0.5945945945945946,1,0,1,0
Hull,Man United,0.8,1.8,0.30529172320217096,0.6947082767978291,0,1,-1,0
Leicester,QPR,2.4,0.8,0.6111790721746495,0.38882092782535055,4,1,3,1
Man City,Southampton,3.0,0.2,0.6209037599172128,0.3790962400827871,3,0,3,1
Newcastle,West Ham,0.2,0.2,0.5318773242762691,0.4681226757237309,1,0,1,1
Stoke,Liverpool,2.0,1.0,0.2777678090794904,0.7222321909205096,1,0,1,1
Chelsea,Swansea,2.6,1.8,0.7165190203230849,0.2834809796769151,0,0,0,0
Everton,Watford,1.8,0.6,0.5730697301629708,0.4269302698370291,1,0,1,0
Leicester,Sunderland,2.4,1.0,0.49813466563676106,0.5018653343632389,1,0,1,1
Man United,Tottenham,2.0,1.6,0.5925925925925927,0.4074074074074074,1,1,0,1
Norwich,Crystal Palace,0.8,1.8,0.3812824956672444,0.6187175043327556,0,2,-2,0
Arsenal,West Ham,1.6,0.2,0.7561436672967865,0.24385633270321366,1,0,1,0
Newcastle,Southampton,0.8,0.0,0.34020618556701027,0.6597938144329896,1,0,1,0
Stoke,Liverpool,2.0,0.4,0.2875,0.7124999999999999,3,0,3,0
West Brom,Man City,1.4,1.2,0.1700502768408324,0.8299497231591675,1,2,-1,0
Aston Villa,Man United,1.4,1.4,0.1777285138825056,0.8222714861174942,1,1,0,0
Southampton,Everton,2.6,1.4,0.5020047340708178,0.4979952659291821,2,0,2,0
Sunderland,Norwich,1.4,0.2,0.39001143728555093,0.6099885627144491,1,0,1,0
Swansea,Newcastle,1.4,0.0,0.5020047340708178,0.4979952659291821,2,0,2,1
Tottenham,Stoke,1.8,0.4,0.5434782608695653,0.4565217391304348,1,0,1,0
Watford,West Brom,1.2,1.4,0.425,0.575,1,1,0,0
West Ham,Leicester,1.4,1.4,0.43391066545123064,0.5660893345487694,0,0,0,0
Crystal Palace,Arsenal,1.2,2.6,0.1858447299921497,0.8141552700078503,0,2,-2,0
Man City,Chelsea,3.0,2.0,0.46296296296296297,0.5370370370370371,2,0,2,1
Crystal Palace,Aston Villa,0.6,1.2,0.5253859743451877,0.47461402565481225,0,1,-1,1
Leicester,Tottenham,2.4,1.4,0.3721734553861769,0.6278265446138229,2,1,1,0
Man United,Newcastle,2.0,0.0,0.7168214090660842,0.2831785909339159,2,0,2,0
Norwich,Stoke,0.6,0.6,0.42478852519308563,0.5752114748069141,0,1,-1,0
Sunderland,Swansea,1.4,1.4,0.24502402196293757,0.7549759780370625,0,1,-1,0
West Ham,Bournemouth,1.4,0.0,0.40920716112531963,0.5907928388746803,0,0,0,0
Everton,Man City,1.4,1.8,0.1945459657014338,0.8054540342985661,1,1,0,0
Watford,Southampton,1.2,0.2,0.3488372093023256,0.6511627906976745,1,0,1,0
West Brom,Chelsea,0.8,1.4,0.15066263659614043,0.8493373634038596,1,1,0,0
Arsenal,Liverpool,1.0,1.0,0.5594405594405595,0.44055944055944063,0,0,0,0
Aston Villa,Sunderland,1.4,1.0,0.5133945804060835,0.48660541959391646,1,1,0,0
Bournemouth,Leicester,0.0,2.0,0.4428364688856729,0.557163531114327,0,1,-1,0
Chelsea,Crystal Palace,2.2,2.4,0.7165190203230849,0.2834809796769151,1,1,0,0
Liverpool,West Ham,1.8,0.8,0.7151112395261485,0.2848887604738515,0,0,0,0
Man City,Watford,3.0,0.8,0.8130081300813008,0.18699186991869915,4,0,4,1
Newcastle,Arsenal,1.0,2.6,0.1630716134598792,0.8369283865401208,0,2,-2,0
Stoke,West Brom,2.0,1.6,0.49829018075232057,0.5017098192476795,1,0,1,0
Tottenham,Everton,1.4,2.0,0.48837209302325585,0.5116279069767442,1,2,-1,0
Southampton,Norwich,2.0,0.8,0.4765957446808511,0.5234042553191489,3,0,3,1
Swansea,Man United,2.0,1.4,0.270935960591133,0.729064039408867,1,0,1,1
Arsenal,Stoke,1.0,0.8,0.7561436672967865,0.24385633270321366,0,0,0,1
Crystal Palace,Man City,1.2,2.4,0.1784778238632026,0.8215221761367972,0,2,-2,0
Everton,Chelsea,0.8,1.4,0.24324324324324326,0.7567567567567568,1,1,0,1
Man United,Liverpool,1.6,1.0,0.4877741700351202,0.5122258299648796,1,0,1,1
Norwich,Bournemouth,0.2,1.5,0.40718562874251496,0.5928143712574849,1,3,-2,1
Watford,Swansea,1.4,1.6,0.35602094240837695,0.643979057591623,1,0,1,1
West Brom,Southampton,0.8,0.4,0.30487804878048785,0.6951219512195124,1,0,1,0
Leicester,Aston Villa,2.6,1.2,0.5127043318187702,0.48729566818122966,5,0,5,1
Sunderland,Tottenham,1.0,1.0,0.2260760349741558,0.773923965025844,1,1,0,0
West Ham,Newcastle,0.8,0.2,0.43391066545123064,0.5660893345487694,2,0,2,1
Aston Villa,West Brom,1.4,1.6,0.4228624535315985,0.5771375464684014,0,0,0,0
Bournemouth,Sunderland,0.5,1.0,0.5766710353866318,0.4233289646133683,0,1,-1,1
Chelsea,Arsenal,1.6,2.6,0.3973509933774835,0.6026490066225166,0,1,-1,1
Man City,West Ham,3.0,1.4,0.7600318894499071,0.23996811055009304,1,0,1,0
Newcastle,Watford,1.0,0.8,0.39001143728555093,0.6099885627144491,1,1,0,0
Stoke,Leicester,1.4,2.2,0.3893129770992367,0.6106870229007634,1,0,1,0
Swansea,Everton,2.0,1.6,0.425,0.575,1,1,0,0
Liverpool,Norwich,1.8,0.8,0.5855024502004709,0.414497549799529,1,0,1,0
Southampton,Man United,2.0,1.4,0.3145253526496378,0.6854746473503622,2,0,2,0
Tottenham,Crystal Palace,1.0,2.4,0.4864864864864865,0.5135135135135136,0,1,-1,1
Leicester,Arsenal,2.6,2.0,0.21621621621621623,0.7837837837837838,2,1,1,0
Liverpool,Aston Villa,1.4,0.6,0.6361646262244228,0.3638353737755773,2,1,1,1
Man United,Sunderland,1.6,0.4,0.8097165991902834,0.19028340080971656,1,0,1,1
Newcastle,Chelsea,1.0,1.2,0.1630716134598792,0.8369283865401208,2,1,1,0
Southampton,Swansea,1.4,1.0,0.478231748158071,0.5217682518419289,1,1,0,1
Stoke,Bournemouth,1.4,1.0,0.3812824956672444,0.6187175043327556,3,1,2,1
Tottenham,Man City,1.6,3.0,0.2323303457106274,0.7676696542893726,0,1,-1,1
West Ham,Norwich,1.2,1.0,0.43391066545123064,0.5660893345487694,1,1,0,0
Watford,Crystal Palace,1.4,1.8,0.39001143728555093,0.6099885627144491,0,0,0,0
West Brom,Everton,1.0,1.6,0.3145253526496378,0.6854746473503622,0,1,-1,0
Aston Villa,Stoke,0.8,0.6,0.39001143728555093,0.6099885627144491,0,0,0,0
Bournemouth,Watford,1.3333333333333333,1.4,0.4645476772616137,0.5354523227383863,0,0,0,0
Chelsea,Southampton,1.6,0.6,0.5330932012606935,0.46690679873930674,1,0,1,0
Crystal Palace,West Brom,1.2,1.6,0.5335230304108126,0.4664769695891873,0,0,0,1
Man City,Newcastle,2.4,0.2,0.7844827586206897,0.21551724137931033,3,0,3,1
Norwich,Leicester,0.8,1.8,0.42478852519308574,0.5752114748069144,0,1,-1,0
Sunderland,West Ham,1.0,1.8,0.3053892215568862,0.6946107784431137,0,1,-1,0
Arsenal,Man United,1.6,2.0,0.4871794871794872,0.5128205128205129,0,0,0,1
Everton,Liverpool,0.8,1.0,0.3625285605483625,0.6374714394516374,1,1,0,0
Swansea,Tottenham,2.0,1.4,0.35356969402622634,0.6464303059737737,0,0,0,0
Chelsea,Aston Villa,1.4,0.6,0.7329742821632302,0.2670257178367698,3,1,2,1
Crystal Palace,West Ham,1.8,2.0,0.4864864864864865,0.5135135135135136,0,1,-1,0
Everton,Man United,1.0,1.4,0.30107526881720426,0.6989247311827956,1,1,0,0
Man City,Bournemouth,2.4,0.75,0.7329742821632302,0.2670257178367698,3,0,3,1
Southampton,Leicester,1.8,1.8,0.5594405594405595,0.44055944055944063,1,1,0,0
Tottenham,Liverpool,2.2,1.0,0.39252336448598135,0.6074766355140186,2,0,2,0
Watford,Arsenal,1.2,2.0,0.1630716134598792,0.8369283865401208,0,0,0,0
West Brom,Sunderland,0.8,0.2,0.478231748158071,0.5217682518419289,2,1,1,1
Newcastle,Norwich,1.0,1.2,0.374885145482389,0.6251148545176111,1,1,0,1
Swansea,Stoke,1.6,1.2,0.478231748158071,0.5217682518419289,0,0,0,0
Arsenal,Everton,2.0,2.2,0.674237047551455,0.32576295244854503,0,0,0,1
Aston Villa,Swansea,0.2,0.4,0.3264840182648402,0.6735159817351599,0,0,0,0
Leicester,Crystal Palace,2.0,2.4,0.4428364688856729,0.557163531114327,1,2,-1,1
Norwich,West Brom,0.8,1.4,0.48837209302325585,0.5116279069767442,0,0,0,0
Stoke,Watford,1.4,1.6,0.46267087276550994,0.53732912723449,1,1,0,0
West Ham,Chelsea,0.8,0.8,0.24366984544557713,0.756330154554423,2,1,1,1
Bournemouth,Tottenham,1.25,1.6,0.2871467639015497,0.7128532360984503,0,0,0,0
Liverpool,Southampton,1.4,1.2,0.4741767764298094,0.5258232235701906,0,1,-1,0
Man United,Man City,2.2,2.4,0.37433155080213903,0.625668449197861,1,0,1,0
Sunderland,Newcastle,0.6,0.2,0.3757621951219512,0.6242378048780488,1,0,1,1
Chelsea,Liverpool,1.4,1.2,0.46296296296296297,0.5370370370370371,0,0,0,0
Crystal Palace,Man United,1.2,1.8,0.2567237163814181,0.743276283618582,1,1,0,0
Man City,Norwich,2.4,1.0,0.7561436672967865,0.24385633270321366,5,0,5,1
Newcastle,Stoke,1.0,1.6,0.40718562874251496,0.5928143712574849,1,1,0,0
Swansea,Arsenal,1.6,2.4,0.19580419580419584,0.8041958041958043,0,1,-1,0
Watford,West Ham,1.0,2.6,0.3757621951219512,0.6242378048780488,0,1,-1,1
West Brom,Leicester,0.8,1.8,0.33689024390243905,0.663109756097561,0,2,-2,0
Everton,Sunderland,1.0,0.2,0.6521739130434783,0.34782608695652173,1,0,1,1
Southampton,Bournemouth,1.4,0.6,0.6263979613411526,0.37360203865884734,3,1,2,1
Tottenham,Aston Villa,1.8,0.6,0.674237047551455,0.32576295244854503,1,0,1,1
Bournemouth,Newcastle,1.0,0.2,0.43391066545123064,0.5660893345487694,1,0,1,0
Leicester,Watford,2.0,1.6,0.5268833769835156,0.4731166230164844,1,2,-1,1
Man United,West Brom,2.2,2.0,0.733048259010385,0.26695174098961516,0,0,0,1
Norwich,Swansea,0.8,1.0,0.3982618552805592,0.6017381447194408,1,1,0,1
Stoke,Chelsea,0.8,0.8,0.2558058925476603,0.7441941074523397,1,1,0,1
Sunderland,Southampton,1.0,1.4,0.20454545454545456,0.7954545454545454,0,1,-1,0
West Ham,Everton,1.4,1.6,0.37433155080213903,0.625668449197861,1,1,0,0
Arsenal,Tottenham,2.0,1.6,0.5622715771717739,0.437728422828226,0,0,0,0
Aston Villa,Man City,0.2,2.0,0.12972972972972974,0.8702702702702704,0,1,-1,0
Liverpool,Crystal Palace,1.6,1.8,0.5821375682990348,0.4178624317009651,0,1,-1,0
Chelsea,Norwich,1.2,0.4,0.696594427244582,0.3034055727554179,2,1,1,1
Everton,Aston Villa,1.4,0.0,0.61906165672691,0.3809383432730902,3,1,2,1
Man City,Liverpool,2.4,1.2,0.5766710353866318,0.4233289646133683,2,0,2,0
Newcastle,Leicester,1.0,1.8,0.33875338753387535,0.6612466124661247,1,2,-1,0
Southampton,Stoke,2.0,1.6,0.6185111552904793,0.3814888447095206,0,0,0,0
Swansea,Bournemouth,1.0,0.6,0.5115089514066496,0.48849104859335046,1,1,0,0
Watford,Man United,1.4,1.4,0.22529984759127952,0.7747001524087203,0,0,0,0
West Brom,Arsenal,0.8,2.4,0.13904741116048094,0.860952588839519,0,3,-3,1
Tottenham,West Ham,2.2,2.0,0.61906165672691,0.3809383432730902,1,0,1,1
Crystal Palace,Sunderland,1.4,0.2,0.6185111552904793,0.3814888447095206,1,0,1,0
Aston Villa,Watford,0.4,1.4,0.3551797040169133,0.6448202959830867,0,1,-1,0
Bournemouth,Everton,1.0,1.2,0.33720494567253656,0.6627950543274634,0,1,-1,0
Crystal Palace,Newcastle,0.8,0.8,0.5730697301629708,0.4269302698370291,0,0,0,1
Leicester,Man United,2.0,2.0,0.31472461596103407,0.6852753840389658,1,2,-1,0
Man City,Southampton,1.8,1.8,0.6111790721746495,0.38882092782535055,0,1,-1,1
Sunderland,Stoke,1.0,2.0,0.30526713233905983,0.6947328676609401,0,0,0,1
Liverpool,Swansea,1.0,0.8,0.674237047551455,0.32576295244854503,1,1,0,1
Norwich,Arsenal,1.4,1.8,0.1630716134598792,0.8369283865401208,0,1,-1,0
Tottenham,Chelsea,2.6,0.8,0.3757621951219512,0.6242378048780488,3,0,3,0
West Ham,West Brom,1.6,1.8,0.4765957446808511,0.5234042553191489,1,0,1,0
Arsenal,Sunderland,2.2,0.6,0.7609013754755634,0.23909862452443667,2,0,2,1
Chelsea,Bournemouth,1.8,0.2,0.7131622220633446,0.28683777793665544,2,1,1,0
Man United,West Ham,2.2,1.4,0.6756756756756758,0.32432432432432434,2,0,2,0
Southampton,Aston Villa,1.4,0.0,0.6521739130434783,0.34782608695652173,3,1,2,0
Stoke,Man City,1.4,1.6,0.18515997277059223,0.8148400272294078,0,0,0,1
Swansea,Leicester,0.6,2.2,0.3602388749759199,0.6397611250240802,0,3,-3,0
Watford,Norwich,1.2,0.4,0.4521801543154494,0.5478198456845504,1,1,0,1
West Brom,Tottenham,1.4,1.8,0.20462401106075737,0.7953759889392427,0,2,-2,0
Newcastle,Liverpool,1.0,1.6,0.17014536554838933,0.8298546344516109,1,3,-2,1
Everton,Crystal Palace,2.0,1.8,0.4665629860031104,0.5334370139968896,1,1,0,0
Bournemouth,Man United,1.0,1.6,0.2875,0.7124999999999999,0,2,-2,1
Crystal Palace,Southampton,1.4,1.6,0.3767123287671233,0.6232876712328768,1,1,0,1
Man City,Swansea,2.4,0.6,0.7491486946651532,0.2508513053348468,3,0,3,1
Norwich,Everton,1.4,1.2,0.337174159425765,0.662825840574235,1,1,0,0
Sunderland,Watford,1.4,2.0,0.335407327253053,0.6645926727469469,1,1,0,0
West Ham,Stoke,1.8,2.0,0.3698407791003246,0.6301592208996754,0,0,0,0
Aston Villa,Arsenal,0.2,2.0,0.149527200163269,0.8504727998367309,0,3,-3,0
Liverpool,West Brom,1.6,1.4,0.6969919295671314,0.3030080704328687,0,0,0,0
Tottenham,Newcastle,2.2,0.6,0.7151112395261485,0.2848887604738515,5,0,5,0
Leicester,Chelsea,2.0,0.4,0.30525143811467803,0.694748561885322,2,1,1,1
Chelsea,Sunderland,1.2,0.6,0.733048259010385,0.26695174098961516,1,1,0,1
Everton,Leicester,1.6,2.6,0.4665629860031104,0.5334370139968896,1,3,-2,0
Man United,Norwich,2.2,0.2,0.6698774080560421,0.330122591943958,3,0,3,0
Newcastle,Aston Villa,1.6,0.2,0.4765957446808511,0.5234042553191489,3,0,3,0
Southampton,Tottenham,1.6,1.8,0.3625285605483625,0.6374714394516374,1,1,0,0
Stoke,Crystal Palace,2.0,1.4,0.39024390243902446,0.6097560975609757,0,0,0,0
West Brom,Bournemouth,1.4,0.8,0.3812824956672444,0.6187175043327556,2,1,1,0
Swansea,West Ham,0.4,1.0,0.46379853095487933,0.5362014690451208,1,2,-1,0
Watford,Liverpool,1.2,1.6,0.2314540059347181,0.7685459940652821,0,1,-1,1
Arsenal,Man City,2.6,1.0,0.3973509933774835,0.6026490066225166,1,0,1,1
Aston Villa,West Ham,0.2,1.0,0.36158592090624053,0.6384140790937595,0,1,-1,0
Bournemouth,Crystal Palace,1.0,2.0,0.3956834532374101,0.60431654676259,0,2,-2,0
Chelsea,Watford,1.8,2.0,0.6613756613756613,0.3386243386243386,1,1,0,0
Liverpool,Leicester,1.6,2.6,0.49868766404199477,0.5013123359580053,1,3,-2,1
Man City,Sunderland,2.4,0.6,0.7913043478260869,0.20869565217391303,4,1,3,1
Newcastle,Everton,1.6,1.2,0.2968388589051658,0.7031611410948342,2,1,1,0
Southampton,Arsenal,1.0,2.0,0.2642238998342847,0.7357761001657154,0,2,-2,1
Stoke,Man United,1.8,1.6,0.2916584109371904,0.7083415890628098,0,1,-1,1
Swansea,West Brom,0.4,1.0,0.5034716509263221,0.49652834907367804,0,1,-1,1
Tottenham,Norwich,1.6,0.6,0.6803939122649956,0.3196060877350045,2,0,2,1
Arsenal,Bournemouth,2.6,1.4,0.674237047551455,0.32576295244854503,2,0,2,1
Crystal Palace,Swansea,1.4,0.6,0.46671242278654773,0.5332875772134523,1,0,1,0
Everton,Stoke,1.4,1.6,0.49851632047477745,0.5014836795252225,0,0,0,0
Man United,Chelsea,1.6,0.4,0.3767123287671233,0.6232876712328768,1,0,1,0
Norwich,Aston Villa,1.0,0.4,0.4741767764298094,0.5258232235701906,1,0,1,1
Watford,Tottenham,1.8,1.8,0.2592592592592593,0.7407407407407407,1,2,-1,0
West Brom,Newcastle,1.4,1.2,0.44177616674218395,0.558223833257816,3,1,2,1
West Ham,Southampton,1.4,1.4,0.2706222865412446,0.7293777134587554,1,1,0,1
Leicester,Man City,2.0,0.4,0.22608881624173174,0.7739111837582683,1,0,1,0
Sunderland,Liverpool,1.4,1.4,0.17713064386855465,0.8228693561314454,1,1,0,0
Arsenal,Newcastle,2.6,1.2,0.7600318894499071,0.23996811055009304,3,0,3,1
Leicester,Bournemouth,2.2,1.4,0.5127043318187702,0.48729566818122966,1,0,1,0
Man United,Swansea,1.2,0.8,0.62874251497006,0.37125748502994016,0,0,0,1
Norwich,Southampton,1.6,0.8,0.3053892215568862,0.6946107784431137,1,0,1,1
Sunderland,Aston Villa,1.2,0.4,0.3920829406220546,0.6079170593779453,1,0,1,1
Watford,Man City,1.8,0.6,0.19580419580419584,0.8041958041958043,1,0,1,0
West Brom,Stoke,1.4,1.6,0.34782608695652173,0.6521739130434783,1,1,0,1
West Ham,Liverpool,1.8,1.8,0.24425531914893614,0.7557446808510638,1,1,0,1
Crystal Palace,Chelsea,1.6,0.4,0.2567237163814181,0.743276283618582,0,0,0,0
Everton,Tottenham,1.4,2.2,0.34908415184496944,0.6509158481550306,1,4,-3,0
Aston Villa,Crystal Palace,0.4,1.6,0.30388321725026235,0.6961167827497375,0,1,-1,1
Bournemouth,West Ham,1.0,0.6,0.4864864864864865,0.5135135135135136,1,0,1,0
Newcastle,Man United,1.0,1.0,0.1949648711943794,0.8050351288056208,0,0,0,0
Chelsea,West Brom,1.4,1.0,0.6756756756756758,0.32432432432432434,1,1,0,0
Liverpool,Arsenal,1.6,1.4,0.33843797856049007,0.6615620214395099,1,1,0,0
Man City,Everton,2.4,1.2,0.6340730852661439,0.3659269147338562,2,2,0,0
Southampton,Watford,1.4,2.0,0.49813466563676106,0.5018653343632389,1,1,0,1
Stoke,Norwich,1.8,0.6,0.47408927655207805,0.525910723447922,1,0,1,1
Swansea,Sunderland,1.0,0.6,0.5426356589147288,0.45736434108527135,1,1,0,0
Tottenham,Leicester,2.0,2.4,0.5574572127139364,0.4425427872860636,1,1,0,0
Aston Villa,Leicester,1.0,2.4,0.2706222865412446,0.7293777134587554,0,2,-2,0
Bournemouth,Norwich,1.0,0.6,0.5115089514066496,0.48849104859335046,1,0,1,1
Chelsea,Everton,1.6,1.4,0.5338278264778602,0.4661721735221398,1,1,0,0
Man City,Crystal Palace,2.0,1.6,0.6986301369863014,0.30136986301369867,1,1,0,1
Newcastle,West Ham,1.0,1.2,0.3893129770992367,0.6106870229007634,0,1,-1,1
Southampton,West Brom,1.4,0.6,0.5631014947785133,0.43689850522148654,1,0,1,1
Tottenham,Sunderland,1.4,1.2,0.7131622220633446,0.28683777793665544,2,1,1,1
Liverpool,Man United,1.6,1.0,0.4228624535315985,0.5771375464684014,1,2,-1,0
Stoke,Arsenal,2.4,1.0,0.2260760349741558,0.773923965025844,2,0,2,0
Swansea,Watford,1.0,1.4,0.4111321948134092,0.5888678051865908,0,2,-2,1
Crystal Palace,Tottenham,1.4,1.8,0.27005203660506016,0.72994796339494,0,1,-1,0
Leicester,Stoke,1.8,1.4,0.4645476772616137,0.5354523227383863,0,0,0,1
Man United,Southampton,1.6,0.6,0.5133945804060835,0.48660541959391646,0,0,0,0
Norwich,Liverpool,2.2,1.2,0.22433316350847204,0.7756668364915279,1,0,1,0
Sunderland,Bournemouth,1.2,1.6,0.3244274809160305,0.6755725190839695,0,0,0,0
Watford,Newcastle,1.2,1.2,0.4765957446808511,0.5234042553191489,1,0,1,1
West Brom,Aston Villa,2.0,0.4,0.46267087276550994,0.53732912723449,1,0,1,0
West Ham,Man City,1.8,1.0,0.1945459657014338,0.8054540342985661,0,0,0,0
Arsenal,Chelsea,2.6,1.0,0.4676258992805755,0.5323741007194245,0,0,0,0
Everton,Swansea,1.0,0.2,0.5650328476033415,0.4349671523966584,1,0,1,0
Arsenal,Southampton,2.4,0.6,0.5555555555555556,0.44444444444444453,1,0,1,0
Crystal Palace,Bournemouth,1.4,1.6,0.39871625448367,0.60128374551633,0,0,0,0
Leicester,Liverpool,1.8,1.2,0.3722005139043043,0.6277994860956956,1,0,1,1
Man United,Stoke,1.0,0.8,0.5717600265164071,0.428239973483593,0,0,0,1
Norwich,Tottenham,1.6,2.2,0.21586931155192535,0.7841306884480748,0,2,-2,0
Sunderland,Man City,1.4,1.0,0.12192963044921443,0.8780703695507855,1,0,1,0
West Brom,Swansea,1.6,0.8,0.37081339712918665,0.6291866028708134,0,0,0,0
West Ham,Aston Villa,1.8,0.6,0.5133945804060835,0.48660541959391646,1,0,1,1
Everton,Newcastle,0.4,0.6,0.5907172995780591,0.4092827004219409,2,1,1,1
Watford,Chelsea,1.8,1.6,0.22433316350847204,0.7756668364915279,0,0,0,0
Aston Villa,Norwich,1.0,0.6,0.39871625448367,0.60128374551633,1,0,1,1
Liverpool,Sunderland,1.6,0.6,0.6790850222857623,0.32091497771423766,2,1,1,0
Man City,Leicester,2.6,2.0,0.6039689387402933,0.39603106125970666,1,0,1,0
Newcastle,West Brom,1.6,0.6,0.45492957746478874,0.5450704225352112,1,0,1,1
Southampton,West Ham,2.0,1.2,0.5650328476033415,0.4349671523966584,1,0,1,1
Stoke,Everton,2.0,1.4,0.3625285605483625,0.6374714394516374,1,0,1,0
Swansea,Crystal Palace,1.4,1.0,0.43349753694581283,0.5665024630541873,0,0,0,0
Tottenham,Watford,1.4,1.4,0.6519243436529595,0.3480756563470406,1,0,1,1
Bournemouth,Arsenal,1.6,1.2,0.2567237163814181,0.743276283618582,1,1,0,0
Chelsea,Man United,1.2,1.0,0.4539682539682539,0.5460317460317461,2,1,1,0
Bournemouth,Stoke,1.4,0.8,0.4755244755244755,0.5244755244755245,1,1,0,0
Chelsea,Newcastle,1.4,0.6,0.674237047551455,0.32576295244854503,2,0,2,1
Crystal Palace,Watford,0.8,0.8,0.43349753694581283,0.5665024630541873,0,0,0,0
Everton,West Brom,0.8,0.4,0.6376389141920205,0.3623610858079796,2,1,1,0
Norwich,West Ham,1.4,1.0,0.4111321948134093,0.5888678051865909,1,1,0,0
Sunderland,Man United,0.8,1.0,0.1851851851851852,0.8148148148148149,0,1,-1,1
Swansea,Southampton,1.6,0.8,0.30631479736098016,0.6936852026390197,0,0,0,0
Arsenal,Leicester,2.0,2.0,0.5594405594405595,0.44055944055944063,0,0,0,1
Aston Villa,Liverpool,1.6,1.2,0.20462401106075737,0.7953759889392427,1,0,1,0
